Bedrooms,Bathrooms,SquareFootage,Zipcode,Price
6,3.0,2386,53051,435405.7058656697
8,1.5,2009,28141,469504.4074365164
3,3.0,2362,85692,418727.9332374831
7,3.0,1509,34160,462376.66527606227
6,5.0,1360,22835,390094.44861060113
4,4.5,3840,19383,825846.6219935144
7,4.0,3289,34564,781989.8354823168
8,2.0,1130,94761,282733.57458146586
8,2.5,1959,48484,404766.71967389045
6,3.5,4418,61556,934659.1254830385
5,2.0,2627,95482,551040.002788069
6,5.0,3160,38280,716900.7458290901
5,4.5,2777,52782,592192.770089207
8,3.5,5703,60423,986071.2754153106
1,2.5,2137,36295,410747.0096257258
8,4.0,1873,67596,419442.53322680417
3,2.0,3381,85287,741237.96231323
7,4.5,1546,66953,399555.3895199525
7,1.0,5857,84464,1069931.2529734964
2,2.0,1898,81678,392531.231132507
2,3.0,5697,55955,843237.806244935
8,3.0,3111,61080,730888.3652222849
3,1.5,2788,91793,489927.76348103955
2,4.5,1481,74930,417269.51966724976
7,3.0,2447,32650,610218.3800394984
6,4.0,2575,33212,544780.0654845468
1,4.0,4868,77726,924713.6148595106
1,3.0,5168,76538,897532.3948250482
3,4.5,3564,52882,662832.8025918166
8,5.0,3663,33038,730253.6353098133
2,2.5,3728,83630,672501.8067743402
6,2.5,1097,32451,284590.32027760614
1,4.5,2816,79288,664550.7954885488
1,1.0,1588,65352,366147.3190061225
4,2.5,3208,30521,658604.9902948827
8,3.5,3075,74308,670435.1465266976
4,2.5,5114,62854,934539.2401633853
7,3.5,1970,47206,552035.3593369266
1,3.0,4188,79963,715463.616146029
3,5.0,3102,15556,717533.7151372357
5,5.0,5409,28772,1180428.0291919843
5,2.5,778,38063,180535.58435561962
6,2.5,2529,32709,532449.2592956983
1,4.5,5641,60852,1150116.8401726508
1,2.5,3148,90855,644792.7909794039
7,1.5,5434,15383,999578.822421144
1,1.5,711,11233,176218.23357747283
3,1.0,3819,37146,672078.4757643514
4,3.0,1314,61450,260755.42865231552
1,3.5,2001,34713,353999.14222830295
1,5.0,3524,53758,698002.9476505045
7,3.0,1981,90325,506444.1766624037
8,3.5,3727,78466,871337.1013815847
2,3.5,5508,87648,895613.9653418827
8,2.0,3611,22374,640488.7042032304
7,2.5,1808,60985,334110.3845452702
8,1.0,3725,41012,633841.2669339797
7,2.5,636,94059,232936.6856738277
3,1.0,2428,34783,459986.61231608945
6,3.0,3660,25563,719120.0397194317
1,4.5,3941,53193,932507.0861818792
7,4.5,5947,20042,1148676.3386999778
7,3.0,4541,69031,773615.0899592624
2,1.5,1409,53163,282416.34936816385
7,3.5,3672,98356,698249.3042482496
5,1.0,4718,12208,1018092.4102805565
6,4.0,2126,23796,421243.91740034346
1,2.5,4119,32670,870610.4595343664
1,3.0,5491,34320,1056964.6165506167
2,3.5,1095,30074,332408.1582332701
3,1.0,5595,37931,924876.5119822738
1,5.0,1024,28993,208753.40737044433
5,2.5,3347,65330,631207.5616649666
1,4.5,2665,42991,632976.5757688695
5,3.0,2582,25003,599993.2419511911
6,4.5,2068,57496,550046.0937627975
6,1.0,4400,24743,863781.1406397098
4,4.5,1833,62926,391287.71127363807
4,2.5,2397,89543,477908.95259870816
5,1.5,1164,34300,291057.95948977896
3,3.5,3619,91711,703974.3764100145
1,1.5,1904,81509,380647.62680660834
7,3.0,732,19703,247396.01029651804
1,1.5,1048,94006,243109.0107639428
4,2.0,2430,75014,491575.4398272825
8,3.5,2758,98816,698168.8634822256
7,1.0,4226,99403,816570.4005624336
5,3.5,1449,50431,410413.8103102997
7,2.0,5957,66436,989117.4007610361
8,4.0,4562,31845,988162.8212716029
1,1.5,2080,91777,345672.0221327321
1,3.5,1500,45055,295211.11087994947
3,4.5,5454,18878,1200000.0
2,1.0,2139,20209,405363.7075041563
7,5.0,2499,68812,530369.4641901904
4,3.0,3544,21004,723717.9676281846
8,3.0,5557,43390,1057212.1857380366
8,3.0,3844,38400,800333.7927343897
8,3.5,1114,86511,331607.5689029845
4,1.5,5663,88121,1200000.0
2,3.5,2191,16876,425088.58110286394
1,2.5,683,58104,154851.31101472417
3,4.5,4342,89135,1059662.66262582
3,5.0,5493,53906,1200000.0
4,5.0,2727,30378,567007.527304108
3,4.5,2201,36568,495631.3311081395
8,2.0,5217,96224,967992.7467137335
6,2.5,1822,97332,412084.5335557972
2,1.0,4929,40796,1076998.0652380567
1,5.0,2442,96353,407500.8063524367
6,3.0,2891,74350,582157.7791122647
2,3.5,2189,65061,535730.3920609327
5,2.0,3496,85597,692706.8550539635
7,4.5,5088,34401,953758.1085913393
4,4.0,608,13810,204394.65612306242
8,1.0,5308,99362,1124368.0914142893
3,3.0,1314,14902,326264.4234792178
5,5.0,2527,72734,550218.9521397764
3,3.5,709,95148,227778.37393123674
6,4.5,5529,59723,1158465.665867368
1,1.0,865,70599,182379.05905507953
1,4.0,3823,86199,681575.8113657902
1,2.0,5671,23967,1016063.0944846976
8,5.0,1554,50536,430370.9221761351
3,3.5,1949,15135,354294.9832669451
5,3.0,2174,72365,457007.41225684393
1,4.5,2823,89608,486494.2689303287
5,4.5,4431,95953,913345.5737731213
3,2.0,3855,81979,650029.5255882456
8,1.5,1658,31925,412094.2789541087
6,1.5,2557,40993,432217.04799845064
8,3.0,5544,75796,1057727.5892327237
5,4.0,5658,84663,972789.6269794528
8,4.5,3747,59483,947284.8904915197
8,4.5,3119,34843,678868.2971338185
6,4.5,4253,47879,939569.2258781709
3,2.0,3170,78457,714417.5202614485
3,1.5,3527,13888,726640.8662659358
4,2.5,4487,75713,809595.1242156778
8,1.0,1487,61151,299141.1190810322
3,2.0,1344,17426,221846.26544123696
3,5.0,4114,80031,820354.5520015727
2,4.0,3530,20047,645788.0013294533
1,4.0,3279,28039,552125.8024355873
4,1.0,5944,71096,1058814.5649696756
7,4.0,775,45301,218724.11520297895
4,4.0,1165,58707,282399.7691425281
4,2.5,3817,55114,739352.9874509532
7,4.0,4957,31366,1013098.1300377741
2,4.5,5226,30745,1035141.6950590273
8,2.0,1994,53082,418914.4275318656
6,1.5,1820,65270,374885.12804865494
3,4.0,1547,21353,329150.27487216436
1,3.0,1184,35080,286488.291849798
5,3.0,3462,28788,582239.319460122
8,3.0,2220,44969,527520.0692013742
7,4.0,3955,65171,1034321.6516675086
6,5.0,2949,70633,686813.5737300513
8,4.5,5851,15659,1142618.5474664727
7,3.5,3791,43921,883068.0510587997
3,4.0,3807,14161,673839.67874661
2,5.0,3176,25503,647651.4476491546
8,3.5,1131,34982,292891.5715420147
7,1.0,1831,79014,359503.5559359031
3,2.5,2593,65910,398262.48067979654
3,4.5,2297,62632,552421.7034702753
2,4.0,3970,37172,839831.9434208652
4,2.0,2145,85696,387684.1923095657
8,2.0,3765,67804,673827.3640357993
8,2.0,2037,87467,460039.7673402977
4,1.0,970,73107,222901.3638071603
1,1.0,5104,68926,912834.9871481662
1,3.5,1216,83137,274181.34298339783
4,1.0,4766,79053,826502.0522154991
6,3.0,4614,80338,978504.839927742
5,2.5,4779,94295,1030360.4279994048
3,3.0,2856,83386,450752.14125444373
5,4.0,4954,16744,854981.0370545838
3,3.5,3910,98309,894925.8693699659
4,5.0,1531,81784,412763.100794586
1,3.5,2929,70083,587452.5512864238
6,5.0,993,60123,304743.030429598
1,2.5,3065,82672,677391.3651528021
5,1.0,3877,52285,596406.7474419662
1,1.0,2529,67496,509004.3440015324
4,4.0,1225,87336,292715.42131680786
6,2.0,5257,72396,1028344.2512324755
5,1.5,3479,62238,565901.2311050257
6,3.5,3766,23417,745542.7720038237
8,3.5,5636,55129,1200000.0
3,4.0,4022,47719,720872.7590365343
1,3.0,2709,14002,561914.785446652
6,4.5,1765,12332,453618.9289329639
2,4.0,3381,36149,580837.8613387041
8,1.5,2491,79911,466723.8800782948
1,1.0,3782,95808,640800.9824293439
3,5.0,2239,68923,457487.04207379755
6,3.0,1381,27352,319262.6919731403
5,3.0,5292,71081,1164584.7238954876
3,2.5,2656,73778,629321.6831846735
2,1.5,2923,77569,563459.0061022622
6,3.0,2874,31645,541514.1344144582
7,1.5,2833,35343,658491.5223174064
7,4.0,3238,10645,614087.6286722585
4,5.0,3887,41775,834433.6770642127
1,5.0,3080,14121,720576.7526213328
5,3.5,3216,73742,747873.0131736926
4,1.0,955,83648,232287.36057262044
6,3.5,5087,19271,1020940.9696244473
7,3.0,5274,49204,906507.0343463867
7,2.5,3946,35212,765914.7138368541
7,3.5,4122,85828,882589.1508334507
6,3.5,3067,33481,785278.0902495085
7,3.5,763,76404,283080.7492128242
3,1.5,4234,48682,690376.3414724175
8,4.0,5333,71441,1041783.753907969
6,2.5,4263,83749,819658.4854652432
5,5.0,3854,69969,845974.3224896219
8,1.5,3981,98275,1008781.0861907211
4,3.0,2664,74747,650317.9350955412
5,2.5,4865,11903,1018430.405839131
8,5.0,4584,45344,924625.231860359
2,2.5,4487,96534,646007.0492684356
7,4.5,939,28319,254948.40638324397
2,4.5,5421,31441,859616.4660584073
1,3.5,4381,86178,681056.8114860874
1,3.5,4190,87312,862392.8520262085
8,4.5,2533,34862,637562.6188439549
2,5.0,5730,41103,1028239.793580177
6,3.0,2245,21510,520516.6808307331
5,1.0,4828,44691,871221.7799257877
2,1.0,3287,88938,486213.08627712005
1,1.5,5518,81991,947772.1509484907
2,3.0,5649,50372,1067102.321175937
6,2.5,2726,78309,589022.6848447334
2,1.0,5041,53050,752268.8282904361
5,2.5,5304,37377,864615.1861225027
4,2.5,1238,68336,365224.05755669635
6,2.5,5743,85312,1011791.0589283903
1,1.0,1824,68219,286290.2282877575
5,5.0,4305,69229,841425.4336200849
2,2.0,4510,75679,786469.0719482665
2,2.5,4845,66648,1084137.9711647655
4,3.0,2149,35698,435891.3838940106
1,4.0,4745,27083,1001402.3422762109
1,3.5,2105,55169,545301.9471881198
3,3.0,5030,32702,748698.3267418161
1,4.5,1975,51022,480366.0726817598
4,1.0,1267,76543,237569.1030595623
7,4.0,2974,85710,673400.3371095231
3,3.5,4690,17203,782771.4756495677
3,3.0,1615,69772,334000.12142303854
2,4.0,935,46492,277123.80244156026
2,2.0,5361,98519,990524.0249565484
1,1.0,680,68636,145388.81115704184
3,5.0,2734,65639,645703.8657955462
8,1.5,2399,50685,515235.66094621544
2,2.0,857,96429,168412.89462034788
4,4.5,5686,25739,1159465.0236402105
8,5.0,784,39917,195753.95995495687
2,2.0,722,30704,165620.07892629522
6,3.5,5300,68521,843231.3130359175
6,4.0,5599,57383,991736.4116642262
2,1.0,4114,82742,856856.3996438514
3,4.0,1994,98792,401041.01983074326
7,2.5,2952,34307,673524.9623960227
7,3.0,3819,14716,815747.5021519086
3,4.5,1908,66270,527949.8277215635
5,2.5,4544,28920,821933.360717789
7,2.5,2541,47871,627939.7335867423
6,4.5,1090,52928,297725.5677435877
4,3.0,1654,99000,389458.8768946844
3,3.5,1301,23587,334858.5994566448
1,3.0,3534,11195,590682.1133959085
6,1.0,5987,35083,1175645.8313202106
4,4.0,5910,32438,1199759.8554021453
4,3.5,5295,30009,1200000.0
3,1.5,1734,96679,295083.5653383829
4,4.0,679,23696,241909.5159451618
3,3.5,1435,17564,351112.6514024957
7,3.0,1251,13637,333516.85676389403
2,4.5,1016,72759,246327.47644417972
6,3.0,5773,27790,1200000.0
5,1.5,4280,81050,763586.298064978
2,3.5,4466,66924,862474.9052070038
6,1.0,1345,97299,342572.55833655066
3,3.0,2602,22568,638427.8646445515
6,3.5,839,80847,267626.8118405307
7,4.0,3493,51596,647709.0169415912
3,1.5,2544,48315,478071.01178190677
2,1.0,1455,27191,311202.75069491507
1,3.5,4115,30908,710028.6759679456
1,2.0,3246,11415,638026.8325772058
8,3.0,3794,50276,654528.2492467128
8,1.5,5115,57650,1007044.0537170386
6,1.0,5404,74427,1112600.811905227
1,1.0,3198,94369,568813.7345187534
3,2.5,1953,25406,346858.21486605494
4,1.5,2635,39336,493545.6316325884
3,1.0,3480,87316,533903.0220830274
4,3.5,1279,49871,315495.1074270788
2,2.5,1086,22221,245611.99405360906
5,4.0,4220,31116,879879.9552308066
4,3.5,4250,49790,759048.2175872856
1,3.0,5318,89958,782832.6389041865
3,1.5,2038,51474,331744.1395540716
2,3.0,4914,97019,896741.2700500928
1,5.0,2084,50100,429894.0189669483
2,5.0,1290,15416,371063.1245266082
5,1.5,1612,25251,362980.8143064619
7,4.0,5142,37074,1137809.085015736
3,2.5,2947,75447,586600.429838918
6,2.0,4308,67684,883021.5419138558
3,1.0,5070,87700,993928.338610095
8,2.0,2522,64822,636031.8141722362
5,5.0,1237,78004,267415.85734661325
3,5.0,3608,61580,679332.083946627
8,4.0,2833,65300,829905.0141878
6,2.0,2725,53655,564311.3800124245
4,2.0,4057,12027,848993.9811907589
2,2.5,4889,99091,961795.2322344566
6,4.0,3774,21944,765273.7436227687
1,4.0,4288,10315,789324.9606345852
5,1.5,1999,89669,441805.0370028385
4,3.0,2934,46757,682086.3495118181
1,4.0,2105,34268,452710.679669232
1,4.0,849,61011,210215.7671181584
5,3.5,5920,74544,978098.5959496311
4,4.5,1135,80293,337041.5666940736
7,2.0,4132,50640,904925.4072360154
1,1.0,4149,39967,780503.3822738924
1,2.0,5802,38798,1129071.0594387366
4,1.5,1057,71788,326044.1409649748
3,1.5,3338,41461,692696.4084186825
1,1.5,3969,92163,787663.4944476644
2,3.0,4735,73496,830400.2271750424
4,1.0,4296,76247,885050.1015696859
1,2.5,4011,21085,825457.7655590699
5,3.0,4669,83460,842703.9404527771
6,1.5,3987,91085,760456.8822296715
2,3.0,3785,68852,799381.730866712
8,2.5,3838,83998,659533.1526125356
8,4.5,860,12560,394779.96691664314
6,1.0,1847,97059,461365.2997889022
8,3.0,3933,29944,874864.5010219372
6,1.0,3922,77713,825067.4211044364
1,2.5,3173,70161,571947.2462686414
2,4.5,725,30098,271462.9755024884
2,1.0,1829,37475,319041.2863673157
3,1.5,3811,52736,831973.791626084
6,1.0,3733,31416,694186.9025553293
2,4.0,1906,89656,337486.8879154976
3,1.5,2701,12948,488182.97681541747
4,1.0,735,12520,181376.39200691236
3,3.5,2977,82805,563553.7577764645
5,3.5,2059,72976,439729.2741110033
7,1.5,4831,23336,974311.3762264416
1,1.0,1412,70112,279734.2824442361
4,2.0,1451,24020,307120.53610975156
7,3.0,2344,74566,576930.6606442945
7,3.5,2538,26746,567865.165467815
4,2.0,1470,77792,323478.23223852576
5,5.0,1234,88372,348671.8738298876
3,3.0,1268,35711,236141.5548441817
1,1.5,1893,14358,367896.6501785666
3,3.5,3688,21339,729697.6664034402
2,4.5,868,42039,256349.33981712512
3,3.5,1460,31245,277421.23685278936
8,2.5,1081,27259,305984.0351819943
4,3.5,3890,71086,685084.5332668151
1,4.5,3990,65107,662049.9693341734
3,4.5,1861,82665,380285.0613185488
1,1.5,2932,63003,512228.94837914885
1,4.5,702,58789,215974.06292804622
2,3.5,4394,50573,851888.1384677994
2,1.5,5487,65808,1062371.465305944
4,1.0,4934,51588,1049440.5317197882
5,3.5,3292,86747,600351.1972753098
8,4.0,4271,91164,928990.9508508099
7,3.0,1481,36300,279266.54598478926
1,4.5,2835,57092,609934.1622319687
5,5.0,5583,93048,1178102.1424476579
7,2.5,5975,96481,977260.2401306253
7,4.0,3634,96944,697577.0984820839
8,4.5,5619,58408,1200000.0
4,3.5,5489,95847,997398.6189369947
7,1.5,3177,75124,553038.2278025616
8,4.0,1275,45609,340178.0755886392
7,5.0,3039,21139,656913.0908364439
1,3.0,2281,48245,487819.0056988713
1,1.5,1876,60160,415625.251971006
6,2.5,5367,93146,822477.1049831599
5,2.0,3847,60787,687948.7511219026
3,2.5,5534,38952,980348.6669903467
8,4.0,4248,74403,840278.8987738963
2,4.5,1912,89104,477941.4848821771
8,1.0,1673,87538,385035.6463859471
3,4.5,4699,17529,1098772.3648707792
5,3.0,2254,93605,579698.4618150613
2,4.0,4347,58478,956042.933099706
3,1.0,4688,72525,897145.1081990057
6,1.5,2493,79248,430065.78075988154
2,1.0,1885,75091,322352.73227704543
1,3.0,1134,49826,275313.3708631607
3,3.5,4047,67885,814348.5138286031
8,5.0,5780,29328,1114387.2909869684
2,4.5,1979,93247,457791.6962475934
6,4.0,1245,15906,295925.0402009804
8,3.0,623,39107,213245.9559061731
7,2.0,5252,61412,999583.1241256531
2,5.0,5051,93349,973261.0739314634
2,3.0,5565,19153,1100325.2841488465
6,2.0,5270,56213,1174938.9317270075
7,2.0,4724,41679,1159095.9001502052
3,2.0,964,99306,248634.56018117425
4,3.5,3255,94388,593817.664251885
3,1.0,1008,29612,215158.85947478548
7,2.5,1914,40907,465455.73175539693
5,4.5,5872,63551,868317.2550914284
8,2.0,818,90984,265549.5203439926
6,3.0,5303,13966,958344.9559883144
3,1.5,5731,64433,861699.9837352742
2,1.5,2139,31401,400283.1440045312
6,4.0,4033,31539,625081.8294202026
1,2.0,5553,44018,1092444.6306440823
7,3.0,2202,69542,432106.4881366025
8,2.0,3304,80224,686113.828310543
3,3.5,5664,73534,864195.1977516314
6,2.0,4248,95993,774459.5578981556
8,4.5,1705,46555,392136.2213331711
3,1.5,4011,20470,607516.1375276879
6,2.0,3088,48426,629638.1296952114
2,4.5,1216,84729,324008.00510038063
1,4.5,4921,62924,977255.3130148954
1,1.0,3018,68954,580979.2352541183
5,4.5,627,97613,233859.82350061458
6,1.5,3655,46759,690384.1701185681
3,4.0,5690,84831,1200000.0
1,3.5,615,24735,172649.9496579979
7,1.5,3948,57011,842106.7151783603
1,3.0,932,78568,212945.69188844317
4,4.0,5178,46671,1046335.2475408142
4,4.5,5261,35836,1005267.9773854205
1,2.0,2761,96814,518274.20689215587
6,1.0,2685,97438,455782.393584689
5,4.0,5149,70854,919000.2609910514
1,3.0,4553,61488,838662.0968595344
2,3.0,3389,46091,611188.8562735036
8,4.0,4861,17120,957964.3413197581
3,1.0,2852,17859,517987.6947849288
5,4.5,5573,40611,959604.3632677954
2,3.0,844,55477,234621.78799117403
5,4.5,2494,16786,574040.6513245201
2,3.0,1956,31185,331028.24693214416
3,4.0,1542,79245,368942.29574775783
3,2.0,4067,94690,781208.6863477841
4,1.5,3792,73906,835650.9413949889
6,3.5,5978,96395,1197184.2275246347
2,3.0,2345,79745,436099.859579579
8,5.0,5105,98915,1143926.71660482
4,2.5,2957,90382,485428.88688403746
2,2.0,4479,28003,789299.5965803345
4,5.0,4377,94436,804661.2313674517
3,4.5,2715,87916,588978.5755672691
5,3.5,2867,19707,659753.2591222856
7,1.0,2867,34379,495812.9528486054
4,1.0,2096,60277,383214.8160489102
2,3.5,3396,82442,667333.8617784248
2,2.0,5081,91431,890375.8275426613
7,2.0,1529,64756,371827.55362555914
6,3.5,3924,94956,933252.1661296047
8,2.0,5100,90748,854987.1023041953
3,3.5,5187,89859,996796.7255100092
2,3.0,956,71579,216024.40833727692
1,2.5,4910,82884,836954.0260299698
5,4.5,4664,76111,957796.3355488487
4,1.5,4441,49939,750498.2509980744
6,4.0,4530,25748,758357.7472243294
8,2.5,5447,78879,1136860.432379209
7,1.5,1426,52115,259389.3187082506
5,4.0,5933,72023,984310.6745449797
3,1.0,5817,97943,1200000.0
6,2.5,1265,69984,293398.7949686747
8,5.0,2628,52495,548004.1513356318
4,2.5,4291,50747,713184.8288646867
4,2.0,3182,84690,624222.0030028934
7,1.5,1153,70378,351235.37988488487
1,2.0,927,31555,182308.13498651917
7,1.0,1788,36623,438152.54445266246
3,4.5,749,47309,277212.2610962003
6,1.0,5751,95780,1164225.669165988
6,2.0,5352,60666,870849.6883207061
2,2.0,3453,11067,544908.1742650837
1,1.5,2536,27265,387003.6849921851
1,3.0,4988,82445,961881.7806913458
6,2.0,3336,31416,654787.9136854874
6,2.0,1556,89772,459119.0077603621
5,4.5,3848,62791,1000828.342976591
8,2.5,5780,36125,1200000.0
5,2.5,1015,86465,298083.00096284656
5,2.0,4054,63709,681191.8577297844
1,1.0,3245,51060,596037.1896649314
2,4.5,4374,41411,852781.3191186679
4,1.0,5613,90855,968750.9813111147
5,4.0,684,62684,251910.99734713123
2,3.0,5652,45584,865343.2833824061
7,2.5,2535,81947,605016.1810829027
3,2.5,2016,41602,459551.9107986312
5,4.5,1670,82740,370791.877964938
7,3.5,4012,28899,738517.9146935181
4,1.0,2121,79588,400273.4976649752
3,4.5,2101,59410,557814.0370819591
3,1.5,4691,67852,745642.5678855253
4,3.5,3073,48554,693236.0582417396
5,5.0,1335,22013,346700.44439143705
1,1.0,3438,55364,592454.0055867292
4,3.5,3162,57213,680572.8352220682
4,4.5,5848,46494,1200000.0
4,1.5,4506,10678,805440.2767543717
3,3.0,1872,40352,382562.7068052859
8,3.5,5436,55797,1161758.343415895
2,3.0,2462,19098,396141.93995828024
7,2.0,4826,18459,929833.9995038812
1,2.5,2363,48894,576421.8544019326
5,4.0,5018,88763,804684.8547442025
5,2.5,1422,80442,332245.9840273544
7,5.0,1142,17898,335282.3354325107
2,1.5,3365,60352,632396.4645950766
4,3.0,2678,57207,505773.728966949
8,4.5,1484,43884,450360.18102751556
1,3.0,4886,81880,804843.7815202064
5,4.5,4249,37366,764031.3742190844
7,4.5,5110,20836,788707.6713251544
6,5.0,4171,27442,971483.6874173696
8,3.5,4533,66436,989486.5733271114
7,2.5,4266,50920,686993.6081720561
8,2.0,5765,22686,1200000.0
5,3.0,2321,53604,563381.6311580886
4,3.5,974,20356,246567.82692949995
6,2.0,1157,51163,300439.8512373412
2,1.5,1880,37793,427942.68491023476
1,4.0,4023,12491,818680.9722095887
2,3.0,1728,96742,447437.930859546
2,5.0,1960,69382,412325.2317453357
7,2.0,4197,89464,769224.4889870614
8,4.5,1700,49772,552848.6849382737
1,3.5,2134,87096,494423.983412745
1,2.5,5949,17011,1200000.0
5,5.0,3225,97620,657580.866556599
5,3.0,4727,54518,918509.5513919198
1,3.5,2231,38633,480633.17110839544
6,5.0,657,14862,221781.8328166101
3,4.0,1727,48118,451652.4819766011
5,3.0,911,73849,209732.5297748775
3,1.5,4317,88218,849762.7413368935
7,2.5,2601,55303,637088.1285139779
6,1.5,3337,21703,616282.0975793817
1,2.0,4477,25096,784123.3945307928
6,2.0,2882,70047,681007.858669408
5,2.5,3783,89642,655542.8994351487
2,3.5,2031,75891,519334.50830974214
7,2.0,3725,18432,808452.6722298806
1,1.0,5497,25700,1014210.5748280006
4,1.0,4934,66862,836082.6608435002
7,5.0,2375,35196,613157.8571721188
8,5.0,1918,56618,462882.2872539559
3,3.0,4807,92774,1080228.9664266994
6,5.0,3759,69658,741744.531229839
1,4.0,1928,16704,451196.03721653705
7,5.0,4985,95544,964688.391310048
6,4.0,4574,25379,879580.5791440017
1,5.0,5277,64598,1200000.0
5,1.5,5065,52020,979146.4867625523
7,4.5,819,18573,230336.64804861398
5,4.0,3902,32415,779697.1395513408
7,3.5,3466,98102,761377.8573144642
5,3.0,2496,76668,624821.8105756849
8,2.5,5044,61628,939989.9185849994
6,4.0,2902,62287,567782.4611435744
4,2.0,5147,10944,931148.1261965298
7,4.5,4784,15840,945227.3627926955
8,1.5,5566,63114,1075112.5878622087
7,1.0,5855,49442,889612.7041304791
5,1.5,4326,53489,762246.3767968402
1,5.0,2642,55261,584367.5104842437
7,3.0,1122,54278,400029.9464062036
8,4.5,3307,43602,671662.3214185039
5,2.0,3598,30134,708636.8324221395
2,4.0,4521,79720,1053366.7168949493
5,1.5,1509,82714,320288.42847457534
6,4.5,5137,80704,964968.9664947721
4,4.0,4733,42654,1098288.5671995515
2,3.0,2480,80527,508866.2009506988
6,2.5,3879,18146,661209.4164353301
6,1.0,4905,80826,890587.9631026258
6,3.0,3160,67550,697824.4911234141
1,5.0,3672,90380,689481.5685856788
6,2.5,4426,75564,831610.149158712
1,5.0,5676,67531,900445.5909490141
6,1.5,5076,93780,908520.6480911963
3,2.5,3475,17934,594029.7351700817
8,5.0,3506,58049,786443.2727695282
2,2.5,5089,65280,822720.7951391024
3,3.0,5769,95934,1136930.929644243
6,4.5,5091,63404,1037608.0266744852
2,1.0,1144,12127,260836.2128592329
2,1.0,3697,85619,598940.4420002262
7,5.0,4225,72736,990695.70787224
4,5.0,4105,29091,695444.018257354
3,2.5,1684,19933,364953.7770827905
4,1.5,1152,25877,237452.27696399752
2,5.0,1753,44581,395986.35446860845
1,2.5,4538,22519,748395.2844390082
2,3.5,2845,83352,573767.0825415951
4,1.0,2286,18351,470365.38670455065
3,5.0,1293,25648,328591.43594131625
6,3.0,4390,67548,1002810.0557334638
7,2.0,1097,72823,322004.47957336984
7,2.5,2695,54480,563680.5869817185
7,1.0,5891,49017,1051109.2847323853
6,5.0,1212,90977,307022.9331984718
7,4.5,4567,49253,1094466.6885965164
3,2.5,975,84713,208419.8079942423
6,1.5,1405,96967,393481.6506711339
7,5.0,1520,31924,374033.0596378266
6,2.5,5570,44864,1145560.0689913419
4,5.0,4204,22493,799923.9356848942
8,2.0,2043,15337,522031.3550509581
8,4.0,2145,73281,542370.4721360885
3,4.0,1810,26035,421413.4514509747
5,2.5,5701,98854,995718.4699230463
1,1.5,2680,79318,475643.7129483098
7,5.0,5287,89334,923896.5441154854
1,2.5,5910,29884,1200000.0
6,4.5,2748,19074,493047.30109899555
1,1.5,2108,36907,382025.96564813243
3,4.5,1513,97525,326962.3847019852
3,3.0,3380,18624,686237.4846107914
2,4.0,989,83425,272094.10781708703
8,4.0,4649,37256,965654.8049708706
7,5.0,4855,20455,922966.8353754374
2,2.0,5587,21194,977827.8436299413
1,2.5,4225,31622,917204.6777840497
5,2.5,1670,60969,353492.99605624616
2,3.0,5391,83106,1200000.0
2,3.5,5453,31487,1065185.7027149664
3,2.0,3170,10617,605598.4616751301
5,2.5,4337,16285,759126.0357902026
6,2.0,3379,43224,753971.0633940197
1,1.5,938,76036,204730.53583010443
2,5.0,2576,67226,542830.3490047316
5,1.0,4036,38994,759338.264639747
8,1.5,1394,72439,398370.8875746315
7,4.5,2322,61467,583599.9376806503
5,4.0,3819,33014,656110.6003325074
8,1.0,1498,80509,303300.50382199755
1,3.0,5863,80310,1073144.022522971
5,3.5,702,91055,206240.67178195977
8,3.0,3459,75254,745726.0958547372
5,2.5,4788,57117,802580.9110614288
5,1.0,5670,71594,1146022.2726529832
7,4.0,2047,96116,441799.27095862833
8,5.0,4814,98635,1022878.5160458225
8,3.5,2632,60218,540334.4141020193
2,2.0,4632,56390,934162.1913222944
1,2.5,3660,47484,757136.8595830372
7,3.0,2134,52588,547558.1107644221
5,1.0,3447,23302,522352.8451083958
5,3.0,3809,65760,673203.1656381093
2,1.0,5170,13234,856535.2276978486
1,5.0,4063,16494,719580.7311859584
3,4.0,1034,69625,288694.75633092347
7,2.0,1857,24239,393841.6449420646
2,5.0,654,80034,270852.9165428683
1,1.5,1530,80803,337918.41165584215
7,4.0,3399,65323,696740.7493987145
5,5.0,911,22546,368639.95202904823
1,3.5,1556,34479,329550.2759059432
1,3.0,4683,46437,872511.3724211841
6,4.0,5452,63867,970731.0437040523
1,3.5,3112,19657,599728.4631326471
3,3.0,1863,97989,481724.56396978255
1,1.5,3347,27259,483956.9058711734
3,4.5,3382,38645,661015.6576847226
5,4.0,1693,72674,362176.0683624593
3,3.5,3386,87629,782310.0204923515
7,3.0,3415,84270,707618.265210934
5,3.0,4363,79052,826948.4643184395
5,5.0,4635,25032,953932.1961376274
3,1.0,5439,96419,793491.0552206946
8,5.0,2923,50001,774877.2040276059
2,3.5,832,36004,241739.7223409595
4,2.5,2701,23170,577739.7463387683
8,4.0,4952,92494,949101.8586736035
1,5.0,2628,27842,637122.0689525211
6,3.0,2529,36067,553100.717449604
4,3.0,2058,78708,388491.6063125415
1,4.5,2248,61622,451204.3135898275
8,4.0,1007,46195,379896.81572129903
8,4.5,3940,50566,759971.0328647271
1,1.5,2577,17736,446330.22376657074
5,5.0,3013,58258,686971.8032199927
